Country or Area,Year,Value,Value Footnotes
New Zealand,1971,7839338317,
New Zealand,1972,9474936523,
New Zealand,1973,12666616680,
New Zealand,1974,13779392656,
New Zealand,1975,12698627050,
New Zealand,1976,13437603205,
New Zealand,1977,15230669152,
New Zealand,1978,18263061068,
New Zealand,1979,20411626876,
New Zealand,1980,22869088274,
New Zealand,1981,23977636566,
New Zealand,1982,23676539213,
New Zealand,1983,23820662763,
New Zealand,1984,21239680494,
New Zealand,1985,24184190997,
New Zealand,1986,29969676959,
New Zealand,1987,39495163776,
New Zealand,1988,44217006538,
New Zealand,1989,43000767988,
New Zealand,1990,44508720779,
New Zealand,1991,41825931032,
New Zealand,1992,40749360060,
New Zealand,1993,45834429523,
New Zealand,1994,54271827352,
New Zealand,1995,62806740329,
New Zealand,1996,68883812835,
New Zealand,1997,64933427914,
New Zealand,1998,55208409127,
New Zealand,1999,57710571021,
New Zealand,2000,51613868880,
New Zealand,2001,52885795371,
New Zealand,2002,65477781211,
New Zealand,2003,86751097349,
New Zealand,2004,1.02238E+11,
New Zealand,2005,1.13095E+11,
New Zealand,2006,1.09334E+11,
New Zealand,2007,1.34865E+11,
New Zealand,2008,1.3E+11,
New Zealand,2009,1.16482E+11,
New Zealand,2010,1.39768E+11,
New Zealand,2011,1.58941E+11,
New Zealand,2012,1.67347E+11,
Nicaragua,1960,227223322.1,
Nicaragua,1961,244144236.7,
Nicaragua,1962,269283803.7,
Nicaragua,1963,297324163.1,
Nicaragua,1964,347119918.2,
Nicaragua,1965,564290020.4,
Nicaragua,1966,607140010.5,
Nicaragua,1967,657140010.8,
Nicaragua,1968,692859984.6,
Nicaragua,1969,750000002.9,
Nicaragua,1970,778569938.9,
Nicaragua,1971,828569953.5,
Nicaragua,1972,878570045.4,
Nicaragua,1973,1092900015,
Nicaragua,1974,1521400012,
Nicaragua,1975,1581599959,
Nicaragua,1976,1836899999,
Nicaragua,1977,2226999874,
Nicaragua,1978,2127699979,
Nicaragua,1979,1567599982,
Nicaragua,1980,2144300006,
Nicaragua,1981,2474700227,
Nicaragua,1982,2454499872,
Nicaragua,1983,2753100058,
Nicaragua,1984,3117599872,
Nicaragua,1985,2683699935,
Nicaragua,1986,2885799994,
Nicaragua,1987,3851200118,
Nicaragua,1988,2630900096,
Nicaragua,1989,1013199987,
Nicaragua,1990,1009455502,
Nicaragua,1991,1488804124,
Nicaragua,1992,1792800000,
Nicaragua,1993,1756454281,
Nicaragua,1994,3863185116,
Nicaragua,1995,4140469999,
Nicaragua,1996,4308351905,
Nicaragua,1997,4389965591,
Nicaragua,1998,4635267226,
Nicaragua,1999,4855717872,
Nicaragua,2000,5107329010,
Nicaragua,2001,5323146568,
Nicaragua,2002,5224213019,
Nicaragua,2003,5322437648,
Nicaragua,2004,5795568203,
Nicaragua,2005,6322582497,
Nicaragua,2006,6786294613,
Nicaragua,2007,7446636655,
Nicaragua,2008,8254342300,
Nicaragua,2009,8156131183,
Nicaragua,2010,8586295846,
Nicaragua,2011,9635568028,
Nicaragua,2012,10507356838,
Niger,1960,449526872.7,
Niger,1961,485785231.7,
Niger,1962,531736599.8,
Niger,1963,586294879.5,
Niger,1964,582816396,
Niger,1965,673383510.1,
Niger,1966,702296079.8,
Niger,1967,665586873,
Niger,1968,641214226.9,
Niger,1969,625867984.4,
Niger,1970,649916621.2,
Niger,1971,693573704.4,
Niger,1972,742779659.6,
Niger,1973,946385104.9,
Niger,1974,1026137112,
Niger,1975,1048690932,
Niger,1976,1064517600,
Niger,1977,1291458044,
Niger,1978,1774365588,
Niger,1979,2109277663,
Niger,1980,2508524716,
Niger,1981,2170893418,
Niger,1982,2017612218,
Niger,1983,1803099561,
Niger,1984,1461243327,
Niger,1985,1440581653,
Niger,1986,1904097001,
Niger,1987,2233006102,
Niger,1988,2280356194,
Niger,1989,2179567111,
Niger,1990,2480673305,
Niger,1991,2327986143,
Niger,1992,2344987608,
Niger,1993,1606581744,
Niger,1994,1563207237,
Niger,1995,1880803264,
Niger,1996,1987770781,
Niger,1997,1845599696,
Niger,1998,2076737446,
Niger,1999,2018193598,
Niger,2000,1798374533,
Niger,2001,1945327546,
Niger,2002,2170481498,
Niger,2003,2731416281,
Niger,2004,3052898686,
Niger,2005,3405134555,
Niger,2006,3646727993,
Niger,2007,4291363547,
Niger,2008,5370162521,
Niger,2009,5254402867,
Niger,2010,5410608053,
Niger,2011,6016972088,
Niger,2012,6568231896,
Nigeria,1960,4196174380,
Nigeria,1961,4467287732,
Nigeria,1962,4909399025,
Nigeria,1963,5165590042,
Nigeria,1964,5552931029,
Nigeria,1965,5874422512,
Nigeria,1966,6366792664,
Nigeria,1967,5203135937,
Nigeria,1968,5200895982,
Nigeria,1969,6634187316,
Nigeria,1970,12545849083,
Nigeria,1971,9181769912,
Nigeria,1972,12274416018,
Nigeria,1973,15162871287,
Nigeria,1974,24846641318,
Nigeria,1975,27778934625,
Nigeria,1976,36308883249,
Nigeria,1977,36035407725,
Nigeria,1978,36527862209,
Nigeria,1979,47259911894,
Nigeria,1980,64201788077,
Nigeria,1981,59918536009,
Nigeria,1982,49763409962,
Nigeria,1983,34950458716,
Nigeria,1984,28182543199,
Nigeria,1985,28407930899,
Nigeria,1986,20210788382,
Nigeria,1987,23441334769,
Nigeria,1988,22847726915,
Nigeria,1989,23843508698,
Nigeria,1990,28472471051,
Nigeria,1991,27313352202,
Nigeria,1992,32710369046,
Nigeria,1993,21352759382,
Nigeria,1994,23663389441,
Nigeria,1995,28108826038,
Nigeria,1996,35299150000,
Nigeria,1997,36229368992,
Nigeria,1998,32143818182,
Nigeria,1999,34776040200,
Nigeria,2000,45983449593,
Nigeria,2001,47999667360,
Nigeria,2002,59116868249,
Nigeria,2003,67655840077,
Nigeria,2004,87845403966,
Nigeria,2005,1.12248E+11,
Nigeria,2006,1.45428E+11,
Nigeria,2007,1.65921E+11,
Nigeria,2008,2.07116E+11,
Nigeria,2009,1.68587E+11,
Nigeria,2010,2.28638E+11,
Nigeria,2011,2.43986E+11,
Nigeria,2012,2.62606E+11,
Norway,1960,5163271598,
Norway,1961,5632460937,
Norway,1962,6066976683,
Norway,1963,6510239503,
Norway,1964,7159202706,
Norway,1965,8058681060,
Norway,1966,8696460205,
Norway,1967,9514496703,
Norway,1968,10159934137,
Norway,1969,11063065083,
Norway,1970,12729703622,
Norway,1971,14476253915,
Norway,1972,17219726177,
Norway,1973,22341912657,
Norway,1974,26875823601,
Norway,1975,32565956877,
Norway,1976,35575735362,
Norway,1977,41069784916,
Norway,1978,46015298628,
Norway,1979,52547737999,
Norway,1980,63714366699,
Norway,1981,62867322938,
Norway,1982,61850635265,
Norway,1983,60779973686,
Norway,1984,61098572566,
Norway,1985,64257200019,
Norway,1986,77202861509,
Norway,1987,92447792208,
Norway,1988,1.00057E+11,
Norway,1989,1.00771E+11,
Norway,1990,1.17624E+11,
Norway,1991,1.19657E+11,
Norway,1992,1.28299E+11,
Norway,1993,1.18168E+11,
Norway,1994,1.24519E+11,
Norway,1995,1.4892E+11,
Norway,1996,1.60158E+11,
Norway,1997,1.58223E+11,
Norway,1998,1.51139E+11,
Norway,1999,1.59045E+11,
Norway,2000,1.68289E+11,
Norway,2001,1.70923E+11,
Norway,2002,1.91927E+11,
Norway,2003,2.24881E+11,
Norway,2004,2.60029E+11,
Norway,2005,3.0406E+11,
Norway,2006,3.40042E+11,
Norway,2007,3.93479E+11,
Norway,2008,4.53885E+11,
Norway,2009,3.78849E+11,
Norway,2010,4.21236E+11,
Norway,2011,4.91065E+11,
Norway,2012,4.99667E+11,
Oman,1960,44234654.05,
Oman,1961,45634493.27,
Oman,1962,56273199.14,
Oman,1963,59912759.28,
Oman,1964,61872522.43,
Oman,1965,63279972.09,
Oman,1966,67759970.11,
Oman,1967,107151836.8,
Oman,1968,188879842.4,
Oman,1969,239999799.7,
Oman,1970,256319786.1,
Oman,1971,301014924.5,
Oman,1972,366883549.3,
Oman,1973,483066990.5,
Oman,1974,1645917657,
Oman,1975,2096699074,
Oman,1976,2560220086,
Oman,1977,2741169985,
Oman,1978,2740301334,
Oman,1979,3733352667,
Oman,1980,5981760089,
Oman,1981,7259120022,
Oman,1982,7554719229,
Oman,1983,7932541574,
Oman,1984,8821443172,
Oman,1985,10005645467,
Oman,1986,7324167384,
Oman,1987,7811183252,
Oman,1988,8386215932,
Oman,1989,9372171727,
Oman,1990,11685045608,
Oman,1991,11341482539,
Oman,1992,12452275788,
Oman,1993,12493108041,
Oman,1994,12918855771,
Oman,1995,13802600905,
Oman,1996,15277763468,
Oman,1997,15837451381,
Oman,1998,14085373243,
Oman,1999,15710148340,
Oman,2000,19867880550,
Oman,2001,19949284975,
Oman,2002,20049414986,
Oman,2003,21542262852,
Oman,2004,24673602280,
Oman,2005,30905071771,
Oman,2006,36803641389,
Oman,2007,41901170689,
Oman,2008,60566970579,
Oman,2009,46866060196,
Oman,2010,58813004375,
Oman,2011,69971912138,
Pakistan,1960,3707055834,
Pakistan,1961,4054599105,
Pakistan,1962,4233095505,
Pakistan,1963,4540529029,
Pakistan,1964,5130407637,
Pakistan,1965,5884712000,
Pakistan,1966,6466610634,
Pakistan,1967,7403821780,
Pakistan,1968,8090088419,
Pakistan,1969,8632927109,
Pakistan,1970,10027088677,
Pakistan,1971,10602058000,
Pakistan,1972,9309109504,
Pakistan,1973,6324884160,
Pakistan,1974,8773030764,
Pakistan,1975,11340000683,
Pakistan,1976,13338485498,
Pakistan,1977,15126060232,
Pakistan,1978,17820101315,
Pakistan,1979,19707980060,
Pakistan,1980,23689697676,
Pakistan,1981,28100606600,
Pakistan,1982,30725972228,
Pakistan,1983,28691890865,
Pakistan,1984,31151825048,
Pakistan,1985,31144920867,
Pakistan,1986,31899072715,
Pakistan,1987,33351526336,
Pakistan,1988,38472741071,
Pakistan,1989,40171021120,
Pakistan,1990,40010425587,
Pakistan,1991,45451961234,
Pakistan,1992,48635242274,
Pakistan,1993,51478354558,
Pakistan,1994,51894795658,
Pakistan,1995,60636071684,
Pakistan,1996,63320170084,
Pakistan,1997,62433340468,
Pakistan,1998,62191955814,
Pakistan,1999,62973855719,
Pakistan,2000,73952374970,
Pakistan,2001,72309738921,
Pakistan,2002,72306820396,
Pakistan,2003,83244801093,
Pakistan,2004,97977766198,
Pakistan,2005,1.096E+11,
Pakistan,2006,1.275E+11,
Pakistan,2007,1.43171E+11,
Pakistan,2008,1.63892E+11,
Pakistan,2009,1.61819E+11,
Pakistan,2010,1.76478E+11,
Pakistan,2011,2.10741E+11,
Pakistan,2012,2.31182E+11,
Palau,1990,76888000,
Palau,1991,83855000,
Palau,1992,82451000,
Palau,1993,75907000,
Palau,1994,83527000,
Palau,1995,95237000,
Palau,1996,108203000,
Palau,1997,113213000,
Palau,1998,117320000,
Palau,1999,113485000,
Palau,2000,158408810.4,
Palau,2001,167182520.7,
Palau,2002,168926089.5,
Palau,2003,173320434,
Palau,2004,190829015.3,
Palau,2005,206328827.4,
Palau,2006,210111650.9,
Palau,2007,211831321.6,
Palau,2008,212734858.1,
Palau,2009,197525348.2,
Palau,2010,196543326.1,
Palau,2011,212903319.8,
Palau,2012,228415735.3,
Panama,1960,415800032,
Panama,1961,463700032,
Panama,1962,504800032,
Panama,1963,559500032,
Panama,1964,600800000,
Panama,1965,659900032,
Panama,1966,719000000,
Panama,1967,800700032,
Panama,1968,861400000,
Panama,1969,945400000,
Panama,1970,1016300032,
Panama,1971,1146700032,
Panama,1972,1260000000,
Panama,1973,1441200000,
Panama,1974,1647100032,
Panama,1975,1844800000,
Panama,1976,1959299968,
Panama,1977,2077400064,
Panama,1978,2463000064,
Panama,1979,2819099904,
Panama,1980,3810300000,
Panama,1981,4312700000,
Panama,1982,4764700000,
Panama,1983,4891900000,
Panama,1984,5106300000,
Panama,1985,5402000000,
Panama,1986,5613700000,
Panama,1987,5638300000,
Panama,1988,4874500000,
Panama,1989,4887500000,
Panama,1990,5313200000,
Panama,1991,5842300000,
Panama,1992,6641400000,
Panama,1993,7252700000,
Panama,1994,7733900000,
Panama,1995,7906100000,
Panama,1996,9322100000,
Panama,1997,10084000000,
Panama,1998,10932500000,
Panama,1999,11456300000,
Panama,2000,11620500000,
Panama,2001,11807500000,
Panama,2002,12272400000,
Panama,2003,12933200000,
Panama,2004,14179300000,
Panama,2005,15464700000,
Panama,2006,17137000000,
Panama,2007,19793700000,
Panama,2008,23001600000,
Panama,2009,24162900000,
Panama,2010,26589600000,
Panama,2011,31315800000,
Panama,2012,36252500000,
Papua New Guinea,1960,230496033,
Papua New Guinea,1961,244832035,
Papua New Guinea,1962,261184037.4,
Papua New Guinea,1963,275968039.5,
Papua New Guinea,1964,305312043.7,
Papua New Guinea,1965,344159480.3,
Papua New Guinea,1966,390973233.3,
Papua New Guinea,1967,441706905.6,
Papua New Guinea,1968,485160819.8,
Papua New Guinea,1969,551237325.6,
Papua New Guinea,1970,645537157.6,
Papua New Guinea,1971,717716139.6,
Papua New Guinea,1972,858802050.3,
Papua New Guinea,1973,1299105286,
Papua New Guinea,1974,1467346106,
Papua New Guinea,1975,1356591219,
Papua New Guinea,1976,1511856630,
Papua New Guinea,1977,1640763164,
Papua New Guinea,1978,1947947479,
Papua New Guinea,1979,2293621894,
Papua New Guinea,1980,2545982960,
Papua New Guinea,1981,2498068351,
Papua New Guinea,1982,2368584970,
Papua New Guinea,1983,2562492487,
Papua New Guinea,1984,2552526259,
Papua New Guinea,1985,2423373084,
Papua New Guinea,1986,2648033799,
Papua New Guinea,1987,3143848336,
Papua New Guinea,1988,3655979666,
Papua New Guinea,1989,3546460177,
Papua New Guinea,1990,3219730365,
Papua New Guinea,1991,3787352287,
Papua New Guinea,1992,4377984100,
Papua New Guinea,1993,4974662910,
Papua New Guinea,1994,5502648500,
Papua New Guinea,1995,4636113480,
Papua New Guinea,1996,5155485420,
Papua New Guinea,1997,4936605080,
Papua New Guinea,1998,3789428160,
Papua New Guinea,1999,3477060138,
Papua New Guinea,2000,3521348155,
Papua New Guinea,2001,3081029666,
Papua New Guinea,2002,2999542369,
Papua New Guinea,2003,3536459120,
Papua New Guinea,2004,3927114457,
Papua New Guinea,2005,4901584516,
Papua New Guinea,2006,5598700444,
Papua New Guinea,2007,6329292929,
Papua New Guinea,2008,8010370370,
Papua New Guinea,2009,7914594203,
Papua New Guinea,2010,9480047959,
Papua New Guinea,2011,12393604089,
Papua New Guinea,2012,15653921367,
Paraguay,1965,400129691.1,
Paraguay,1966,421700441.8,
Paraguay,1967,451524124.5,
Paraguay,1968,477012512.7,
Paraguay,1969,512728946.2,
Paraguay,1970,548758098.3,
Paraguay,1971,609047285.3,
Paraguay,1972,697291727.5,
Paraguay,1973,889357059.7,
Paraguay,1974,1199618980,
Paraguay,1975,1351889403,
Paraguay,1976,1540820246,
Paraguay,1977,1912353340,
Paraguay,1978,2350329157,
Paraguay,1979,3135123880,
Paraguay,1980,4094810488,
Paraguay,1981,5219516810,
Paraguay,1982,5067450002,
Paraguay,1983,5237432542,
Paraguay,1984,4067222420,
Paraguay,1985,2966234024,
Paraguay,1986,3439716399,
Paraguay,1987,3778316380,
Paraguay,1988,4082625953,
Paraguay,1989,4599970618,
Paraguay,1990,5695201563,
Paraguay,1991,6984367763,
Paraguay,1992,7157424031,
Paraguay,1993,7249533620,
Paraguay,1994,7870982005,
Paraguay,1995,9062131475,
Paraguay,1996,9788391781,
Paraguay,1997,9965225678,
Paraguay,1998,9024567250,
Paraguay,1999,8392549939,
Paraguay,2000,8195993191,
Paraguay,2001,7662594857,
Paraguay,2002,6325151820,
Paraguay,2003,6588103956,
Paraguay,2004,8033877459,
Paraguay,2005,8734651354,
Paraguay,2006,10662013294,
Paraguay,2007,13837525590,
Paraguay,2008,18504760911,
Paraguay,2009,15954961410,
Paraguay,2010,20028375554,
Paraguay,2011,26007966687,
Paraguay,2012,25502060502,
Peru,1960,2503708501,
Peru,1961,2822764382,
Peru,1962,3199617471,
Peru,1963,3505470788,
Peru,1964,4241381119,
Peru,1965,5026099956,
Peru,1966,5947054339,
Peru,1967,6029751897,
Peru,1968,5583979280,
Peru,1969,6250645607,
Peru,1970,7235141852,
Peru,1971,8069766829,
Peru,1972,8945736420,
Peru,1973,10702842298,
Peru,1974,13490954944,
Peru,1975,16413418809,
Peru,1976,15519319139,
Peru,1977,14230997983,
Peru,1978,12162093075,
Peru,1979,15542640785,
Peru,1980,20661220078,
Peru,1981,24966849817,
Peru,1982,24817438679,
Peru,1983,19129866511,
Peru,1984,19845514734,
Peru,1985,18838400476,
Peru,1986,17977500454,
Peru,1987,23905267271,
Peru,1988,12375610634,
Peru,1989,20576647135,
Peru,1990,26294371425,
Peru,1991,34544482513,
Peru,1992,36084008139,
Peru,1993,34834667902,
Peru,1994,44909998632,
Peru,1995,53674086051,
Peru,1996,55876101187,
Peru,1997,59222879292,
Peru,1998,56751679594,
Peru,1999,51509515206,
Peru,2000,53290390318,
Peru,2001,53935760985,
Peru,2002,56772338815,
Peru,2003,61346725170,
Peru,2004,69725009965,
Peru,2005,79385073422,
Peru,2006,92303809836,
Peru,2007,1.07233E+11,
Peru,2008,1.26823E+11,
Peru,2009,1.26923E+11,
Peru,2010,1.53545E+11,
Peru,2011,1.76812E+11,
Peru,2012,1.96961E+11,
Philippines,1960,6684685511,
Philippines,1961,7257047654,
Philippines,1962,4399815070,
Philippines,1963,4875248020,
Philippines,1964,5271360643,
Philippines,1965,5784398850,
Philippines,1966,6371486693,
Philippines,1967,6809047600,
Philippines,1968,7591602924,
Philippines,1969,8408265264,
Philippines,1970,6687223656,
Philippines,1971,7408296134,
Philippines,1972,8017418383,
Philippines,1973,10082910551,
Philippines,1974,13781190370,
Philippines,1975,14893969269,
Philippines,1976,17097658630,
Philippines,1977,19648040091,
Philippines,1978,22706283655,
Philippines,1979,27502354651,
Philippines,1980,32450398740,
Philippines,1981,35646642136,
Philippines,1982,37140164100,
Philippines,1983,33212130823,
Philippines,1984,31408478618,
Philippines,1985,30734266462,
Philippines,1986,29868363901,
Philippines,1987,33195974365,
Philippines,1988,37885485203,
Philippines,1989,42575217415,
Philippines,1990,44311595230,
Philippines,1991,45417505303,
Philippines,1992,52976363148,
Philippines,1993,54368183872,
Philippines,1994,64084543195,
Philippines,1995,74119868202,
Philippines,1996,82848194395,
Philippines,1997,82344374414,
Philippines,1998,72207022472,
Philippines,1999,82995145601,
Philippines,2000,81026294681,
Philippines,2001,76261998623,
Philippines,2002,81357657790,
Philippines,2003,83908205720,
Philippines,2004,91371236939,
Philippines,2005,1.03066E+11,
Philippines,2006,1.22211E+11,
Philippines,2007,1.4936E+11,
Philippines,2008,1.73603E+11,
Philippines,2009,1.68334E+11,
Philippines,2010,1.99589E+11,
Philippines,2011,2.24095E+11,
Philippines,2012,2.50182E+11,
Poland,1985,71004758668,
Poland,1986,73890473474,
Poland,1987,63877404753,
Poland,1988,68823925668,
Poland,1989,82211436909,
Poland,1990,64549596206,
Poland,1991,83650183224,
Poland,1992,92295029651,
Poland,1993,93964209359,
Poland,1994,1.08405E+11,
Poland,1995,1.39062E+11,
Poland,1996,1.56684E+11,
Poland,1997,1.57154E+11,
Poland,1998,1.72902E+11,
Poland,1999,1.67802E+11,
Poland,2000,1.71276E+11,
Poland,2001,1.90421E+11,
Poland,2002,1.98179E+11,
Poland,2003,2.16801E+11,
Poland,2004,2.52769E+11,
Poland,2005,3.03912E+11,
Poland,2006,3.4167E+11,
Poland,2007,4.25322E+11,
Poland,2008,5.29432E+11,
Poland,2009,4.30917E+11,
Poland,2010,4.69737E+11,
Poland,2011,5.15667E+11,
Poland,2012,4.89795E+11,
Portugal,1960,3193200404,
Portugal,1961,3417516639,
Portugal,1962,3668222358,
Portugal,1963,3905734460,
Portugal,1964,4235608178,
Portugal,1965,4687464055,
Portugal,1966,5135387846,
Portugal,1967,5740241166,
Portugal,1968,6354262628,
Portugal,1969,6969025826,
Portugal,1970,8000069694,
Portugal,1971,9078855773,
Portugal,1972,11089185259,
Portugal,1973,14889256135,
Portugal,1974,17278769929,
Portugal,1975,19089508303,
Portugal,1976,20061590258,
Portugal,1977,21153518116,
Portugal,1978,23174283933,
Portugal,1979,26267665841,
Portugal,1980,32457675863,
Portugal,1981,31550693220,
Portugal,1982,30120508850,
Portugal,1983,26876268902,
Portugal,1984,24881557290,
Portugal,1985,26754077447,
Portugal,1986,38229024650,
Portugal,1987,47540156278,
Portugal,1988,55595568641,
Portugal,1989,59785756352,
Portugal,1990,77663802715,
Portugal,1991,88043207533,
Portugal,1992,1.06157E+11,
Portugal,1993,93742304698,
Portugal,1994,98358776510,
Portugal,1995,1.16546E+11,
Portugal,1996,1.21155E+11,
Portugal,1997,1.15661E+11,
Portugal,1998,1.22859E+11,
Portugal,1999,1.26424E+11,
Portugal,2000,1.173E+11,
Portugal,2001,1.20332E+11,
Portugal,2002,1.32286E+11,
Portugal,2003,1.61932E+11,
Portugal,2004,1.85397E+11,
Portugal,2005,1.91848E+11,
Portugal,2006,2.0179E+11,
Portugal,2007,2.31742E+11,
Portugal,2008,2.51925E+11,
Portugal,2009,2.34119E+11,
Portugal,2010,2.27447E+11,
Portugal,2011,2.37574E+11,
Portugal,2012,2.12454E+11,
Puerto Rico,1960,1691899776,
Puerto Rico,1961,1865099904,
Puerto Rico,1962,2088899712,
Puerto Rico,1963,2326999808,
Puerto Rico,1964,2570399744,
Puerto Rico,1965,2881999872,
Puerto Rico,1966,3169799936,
Puerto Rico,1967,3550000128,
Puerto Rico,1968,3986899968,
Puerto Rico,1969,4460700160,
Puerto Rico,1970,5034599936,
Puerto Rico,1971,5647000000,
Puerto Rico,1972,6329000000,
Puerto Rico,1973,7002000000,
Puerto Rico,1974,7685000000,
Puerto Rico,1975,8198000000,
Puerto Rico,1976,8969000000,
Puerto Rico,1977,9911000000,
Puerto Rico,1978,11165000000,
Puerto Rico,1979,12750000000,
Puerto Rico,1980,14436000000,
Puerto Rico,1981,15956000000,
Puerto Rico,1982,16764000000,
Puerto Rico,1983,17277000000,
Puerto Rico,1984,19163000000,
Puerto Rico,1985,20289000000,
Puerto Rico,1986,21969000000,
Puerto Rico,1987,23878000000,
Puerto Rico,1988,26178000000,
Puerto Rico,1989,28267000000,
Puerto Rico,1990,30604000000,
Puerto Rico,1991,32287000000,
Puerto Rico,1992,34630000000,
Puerto Rico,1993,36923000000,
Puerto Rico,1994,39691000000,
Puerto Rico,1995,42647000000,
Puerto Rico,1996,45341000000,
Puerto Rico,1997,48187000000,
Puerto Rico,1998,54086000000,
Puerto Rico,1999,57841000000,
Puerto Rico,2000,61702000000,
Puerto Rico,2001,69208000000,
Puerto Rico,2002,71624000000,
